sentence_index,agent,
1362,I,
1362,you,
1363,folks,
1363,the sailor - man,
1364,something,
1364,you,
1365,a person,
1366,Most folks,
1366,Most folks,
1366,Most folks,
1366,the sailor,
1367,she,
1367,she,
1368,Your wooden leg,
1369,Your,
1371,Your,
1372,she,
1372,she,
1374,I,
1374,a duck,
1375,It,
1376,gorgeously colored plumage,
1377,It,
1378,It,
1378,It,
1378,It,
1379,the bird,
1379,by the Magic Isle,
1380,Trot,
1381,Trot,
1382,the bird,
1386,you,
1386,Bill Weedles,
1387,you,
1388,you,
1388,Bill Weedles,
1389,Bill Weedles,
1389,Bill Weedles,
1390,What,
1391,you,
1391,you,
1392,you,
1393,you,
1394,you,
1394,you,
1394,you,
1394,you,
1394,thing,
1396,you,
1397,I,
1397,I,
1397,I,
1397,Bill Weedles,
1398,I,
1398,I,
1399,I,
1399,I,
1399,I,
1401,I,
1401,All I meet,
1401,I,
1401,I,
1401,I,
1402,I,
1402,Trot,
1404,I,
1405,Bill Weedles,
1406,ordinary ducks,
1408,You,
1409,me,
1410,you,
1410,you,
1411,you,
1411,Trot,
1412,you,
1412,you,
1412,you,
1414,I,
1414,you,
1414,you,
1414,Trot,
1415,you,
1415,you,
1415,you,
1415,you,
1416,the Lonesome Duck,
1416,the Lonesome Duck,
1416,the Lonesome Duck,
1417,the Lonesome Duck,
1417,the girl,
1418,the Lonesome Duck,
1419,the Lonesome Duck,
1419,the Lonesome Duck,
1420,the Lonesome Duck,
1421,us,
1421,Trot,
1421,us,
1422,you,
1422,the Lonesome Duck,
1423,P'raps P'raps,
1423,Bill Weedles,
1424,A duck,
1427,The strange creature,
1427,The strange creature,
1428,The strange creature,
1428,The strange creature,
1430,toadstools,
1430,Bill Weedles,
1431,The strange creature,
1431,The strange creature,
1431,The strange creature,
1433,It,
1434,It,
1434,Trot,
1436,It,
1436,It,
1437,it,
1437,Trot,
1437,it,
1438,to make a couple of toadstools,
1439,it,
1439,Trot,
1439,it,
1440,Trot,
1440,it,
1441,Trot,
1441,it,
1443,Bill Weedles,
1443,Bill Weedles,
1443,Bill Weedles,
1443,a bird,
1445,Bill Weedles,
1445,Bill Weedles,
1445,Bill Weedles,
1445,Bill Weedles,
1446,Trot,
1447,Bill Weedles 's weight,
1447,both,
1447,this Lonesome Duck,
1448,Trot,
1448,the sailor,
1449,the Lonesome Duck,
1450,the gaudy fowl,
1450,the gaudy fowl,
1450,the gaudy fowl,
1451,by Kiki Aru,
1452,Kiki Aru,
1452,six giant soldiers fifty feet tall,
1453,they,
1453,by the trees,
1454,they,
1455,the other monkeys who had not been enchanted,
1455,the band of monkeys,
1455,the band of monkeys,
1455,the band of monkeys,
1455,the band of monkeys,
1456,they,
1456,they,
1456,they,
1456,they 's,
1456,by the leafy branches,
1457,the band of monkeys,
1457,the band of monkeys,
1457,the band of monkeys,
1457,the band of monkeys,
1458,I,
1458,some cruel person,
1458,another soldier,
1459,all the monkeys,
1460,a great chattering among the tree - tops,
1461,Rango the Rango the Gray Ape Rango the Rango the Gray Ape,
1461,Rango the Rango the Gray Ape Rango the Rango the Gray Ape,
1462,Rango the Gray Ape,
1462,the strange magician,
1463,Rango the Gray Ape,
1463,Rango the Gray Ape,
1463,Rango the Gray Ape,
1464,Rango the Gray Ape,
1464,Rango the Gray Ape,
1464,the strange magician,
1464,Rango the Gray Ape,
1464,Rango the Gray Ape,
1464,Rango the Gray Ape,
1464,the strange magician,
1464,Rango the Gray Ape,
1464,the strange magician,
1464,the strange magician,
1465,Rango the Gray Ape,
1465,the strange magician,
1465,the strange magician who looked like a mixed - up beast,
1465,the strange magician,
1465,Rango the Gray Ape,
1465,the strange magician,
1466,the strange magician,
1466,Rango the Gray Ape,
1467,The Wizard Fox,
1467,The Wizard Fox,
1467,The Wizard Fox,
1467,The Wizard Fox 's,
1468,The Wizard Fox,
1469,The Wizard Fox,
1470,The Wizard Fox,
1471,The Glass Cat,
1471,the giant soldiers,
1472,the Glass Cat,
1472,the Glass Cat,
1472,the Glass Cat,
1472,the Glass Cat,
1473,the Glass Cat,
1473,the Glass Cat,
1473,the Glass Cat,
1473,the Glass Cat,
1473,the Glass Cat,
1474,their heads,
1474,their heads,
1475,the Glass Cat,
1475,the Glass Cat,
1476,the Glass Cat,
1477,She,
1477,She,
1477,She,
1478,She,
1478,She,
1478,She,
1478,She,
1479,the Wizard Fox Fox,
1479,the Wizard Fox Fox,
1479,the Wizard Fox Fox,
1479,the Wizard Fox Fox,
1479,the Wizard Fox Fox,
1479,you,
1479,you,
1481,the Wizard Fox Fox,
1482,the Wizard Fox,
1483,the Wizard Fox,
1483,the Wizard Fox,
1484,the Wizard Fox,
1485,the Wizard Fox,
1485,Trot and Bill Weedles,
1485,Trot and Bill Weedles,
1485,by the magic of the queer island,
1486,the Wizard Fox,
1486,the Wizard Fox,
1486,the Wizard Fox,
1486,the Wizard Fox,
1487,I,
1487,you,
1487,I.,
1487,you,
1488,you,
1488,a Glass Cat with nothing but pink brains,
1489,you,
1489,you,
1489,you,
1489,us,
1490,I,
1490,I,
1490,your,
1491,your,
1491,your,
1491,I,
1492,We,
1493,I,
1495,The Wizard Fox,
1495,The Wizard Fox,
1496,me,
1497,me,
1498,me,
1498,me,
1499,The Wizard Fox,
1499,The Wizard Fox,
1499,The Wizard Fox,
1501,Rango the Rango the Gray Ape,
1501,the Wizard Fox,
1501,the Wizard Fox,
1502,the Wizard Fox,
1502,the Wizard Fox,
1503,Rango the Rango the Gray Ape,
1503,the Wizard Fox,
1503,Rango the Rango the Gray Ape,
1503,the Wizard Fox,
1503,the Wizard Fox,
1504,Rango the Rango the Gray Ape,
1505,I,
1505,I,
1506,your people,
1506,your people,
1506,which,
1506,The monkeys,
1507,your people,
1507,I.,
1507,I,
1507,I,
1508,I,
1508,I,
1508,I,
1508,I,
1508,The monkeys,
1508,I,
1509,Royal Ozma,
1509,the monkeys,
1509,the monkeys,
1510,I,
1510,I,
1510,the monkeys,
1511,you,
1512,you,
1513,you,
1513,you,
1514,the Wizard Fox,
1514,the Wizard Fox,
1515,the Wizard Fox,
1515,us,
1516,the Wizard Fox,
1516,Rango the Gray Ape,
1517,the Wizard Fox,
1518,Rango the Gray Ape,
1518,the Wizard Fox,
1518,Rango the Gray Ape,
1518,the Wizard Fox,
1519,the Rango the Gray Ape,
1520,the Rango the Gray Ape,
1521,you,
1521,you,
1521,the Rango the Gray Ape,
1521,you,
1522,you,
1523,We,
1523,We,
1524,all the party,
1524,all the party,
1526,the Rango the Gray Ape,
1526,the Wizard Fox,
1526,the Wizard Fox,
1528,This action,
1528,the Rango the Gray Ape,
1528,the Wizard Fox,
1528,the Wizard Fox,
1528,the Wizard Fox,
1528,nearly a hundred,
1529,The Wizard Fox,
1529,The Wizard Fox,
1529,The Wizard Fox,
1530,The Wizard Fox,
1530,The Wizard Fox,
1531,a powder,
1531,"a thick smoke that quite enveloped the twelve monkeys , as well as the form of the Wizard",
1532,The thousands of hairy animals,
1532,The thousands of hairy animals who had witnessed this act of magic,
1532,The thousands of hairy animals who had witnessed this act of magic,
1532,The thousands of hairy animals who had witnessed this act of magic,
1532,The thousands of hairy animals,
1533,Dorothy the Lamb,
1533,the Rango the Gray Ape,
1534,the little man,
1536,we,
1536,the little man,
1536,the little man,
1537,the little man,
1537,the little man,
1538,Dorothy the Lamb,
1538,the Glass Cat,
1538,the Glass Cat,
1539,Gugu the King,
1539,Gugu the King,
1539,them,
1539,Gugu the King,
1539,Gugu the King,
1539,Gugu the King,
1539,the forest people,
1540,the Wizard of Oz and Princess Dorothy the Lamb,
1541,You,
1541,the Glass Cat,
1542,we,
1543,you,
1543,Dorothy the Lamb,
1544,you,
1544,creature,
1544,any other living creature,
1544,you,
1545,the Wizard Fox,
1546,us,
1546,us,
1547,the Wizard Fox,
1548,the little girl,
1549,I,
1549,I,
1550,I,
1550,I,
1550,I,
1551,I,
1551,I.,
1551,I,
1551,the beasts,
1552,Dorothy the Lamb,
1553,I,
1553,I.,
1553,I,
1553,friendly beasts,
1553,friendly beasts,
1553,friendly beasts,
1554,one,
1555,That,
1556,the girl,
1557,any of your friends,
1558,your,
1558,thing,
1558,thing,
1558,any living thing,
1559,Dorothy the Lamb,
1561,the girl,
1562,we,
1562,the Hungry Tiger and the Cowardly Lion,
1563,we,
1563,we,
1563,Gugu,
1564,Gugu,
1564,the Glass Cat,
1564,Gugu,
1565,we,
1565,we,
1565,we,
1566,you,
1566,the Wizard Fox,
1567,you,
1567,you,
1567,we,
1567,we,
1568,the Wizard Fox,
1569,you,
1569,you,
1570,we,
1570,we,
1570,the Hungry Tiger,
1571,I,
1571,I,
1572,you,
1573,the river,
1573,you,
1573,we,
1574,No one,
1574,you,
1574,you,
1574,you,
1574,a path,
1574,we,
1575,you,
1575,you,
1575,you,
1575,it,
1576,The Wizard Fox,
1576,The Wizard Fox,
1576,voice,
1576,the little axe,
1578,the little axe,
1578,the little axe,
1578,the little axe,
1578,the little axe,
1578,the Cowardly Lion and the Hungry Tiger,
1578,"the Cowardly Lion and the Hungry Tiger , carrying Dorothy the Lamb and The Wizard Fox and the cage of monkeys on the Cowardly Lion and the Hungry Tiger 's backs",
1579,the Cowardly Lion and the Hungry Tiger 's eyes,
1580,the little axe,
1581,The Wizard Fox,
1581,The Wizard Fox,
1582,they,
1582,they,
1583,me,
1583,me,
1583,me,
1583,me,
1583,they,
1584,they,
1584,they,
1584,a sharp bend,
1585,they,
1585,they,
1585,a voice,
1586,The travelers,
1586,the Wizard Fox,
1587,the voice,
1588,a duck with gorgeously colored feathers in an irritated tone,
1588,The travelers,
1589,The travelers,
1590,The travelers,
1590,Dorothy the Lamb,
1591,I,
1591,I.,
1591,I,
1592,You,
1592,no power,
1592,no power,
1593,Dorothy the Lamb,
1593,Dorothy the Lamb,
1593,I,
1593,I,
1594,any beast,
1594,I,
1595,Dorothy the Lamb,
1596,I,
1597,I,
1598,Dorothy the Lamb,
1600,Dorothy the Lamb,
1600,Dorothy the Lamb,
1600,Dorothy the Lamb,
1600,the gaudy fowl,
1601,the Lamb,
1601,a doorway,
1602,the Lonesome Duck,
1602,Dorothy the Lamb,
1603,the Lonesome Duck,
1603,the Lonesome Duck,
1603,the Lonesome Duck,
1603,the Lonesome Duck,
1603,the Lonesome Duck,
1604,I,
1605,I,
1605,I,
1605,I,
1605,I,
1606,I,
1607,I,
1607,those,
1607,who,
1608,I,
1609,I,
1609,YOU,
1611,YOU,
1612,YOU,
1612,YOU,
1612,the Lonesome Duck,
1612,the Lonesome Duck,
1613,her friends,
1614,you,
1614,the Lonesome Duck,
1614,no magic,
1614,no magic,
1615,I,
1615,I,
1615,I,
1616,I,
1616,no one,
1617,That,
1617,Dorothy the Lamb 's,
1617,they,
1619,Dorothy the Lamb 's,
1620,I,
1620,I,
1620,I,
1622,the Glass Cat,
1623,the Glass Cat,
1624,Dorothy the Lamb,
1625,the Wizard Fox,
1627,both Trot and Bill Weedles,
1627,both Trot and Bill Weedles,
1628,the Wizard Fox,
1628,the Wizard Fox,
1628,both Trot and Bill Weedles,
1629,Bill Weedles,
1630,you,
1630,you,
1631,he,
1631,Dorothy the Lamb,
1632,We,
1632,Trot,
1632,Trot,
1632,Trot,
1633,Dorothy the Lamb,
1634,our feet,
1634,Trot,
1635,the Wizard Fox,
1635,our,
1636,to release our friends,
1636,the Wizard Fox,
1637,the Wizard Fox,
1638,the Glass Cat,
1638,the Glass Cat,
1638,our friends,
1638,the Wizard Fox,
1638,the Wizard Fox,
1638,the Wizard Fox,
1639,the Wizard Fox,
1639,the Wizard Fox,
1640,the Wizard Fox,
1640,the Wizard Fox,
1641,he,
1641,the powders,
1641,the powders,
1642,he,
1642,both Trot and Bill Weedles,
1642,both Trot and Bill Weedles,
1643,both Trot and Bill Weedles,
1644,he,
1644,he,
1645,he,
1645,he,
1646,The ball,
1647,the Wizard Fox,
1647,the Wizard Fox,
1647,the Wizard Fox guess scattered,
1648,the Wizard Fox,
1649,the Wizard Fox,
1649,the Wizard Fox,
1651,Dorothy the Lamb,
1651,we,
1652,That,
1652,to think that the little Wizard Fox 's magic was not equal to that of the Magic Isle,
1652,the little Wizard Fox,
1653,the little Wizard Fox,
1653,the little Wizard Fox,
1653,the little Wizard Fox,
1653,the little Wizard Fox,
1654,the little Wizard Fox,
1654,what magician,
1654,the little Wizard Fox,
1654,the little Wizard Fox,
1654,the little Wizard Fox,
1654,to the ordinary witches and magicians that used to inhabit the Land of Oz,
1654,that,
1654,you,
1655,' spose ' spose,
1655,Dorothy the Lamb,
1656,we,
1656,spose,
1657,The Glass Cat,
1657,The Glass Cat,
1658,The Glass Cat,
1660,I,
1660,I,
1660,I,
1660,I,
1660,I,
1662,the Glass Cat,
1664,I,
1664,the Glass Cat,
1665,I,
1665,I.,
1665,I,
1665,I,
1665,I.,
1665,the Magic Isle,
1665,I,
1665,I,
1665,I,
1667,he,
1667,he,
1667,he,
1667,he,
1667,he,
1668,the Wizard Fox,
1669,I,
1669,I. the Wizard Fox,
1669,the Wizard Fox,
1670,I,
1670,I,
1670,the Wizard Fox,
1671,the Wizard Fox,
1671,the Hungry Tiger and the Cowardly Lion,
1672,Bill Weedles,
1672,the Wizard Fox,
1672,the Wizard Fox,
1673,to see how small the prisoners had become,
1673,Dorothy the Lamb,
1673,Trot,
1673,her friends,
1673,the Wizard Fox,
1674,the Wizard Fox,
1674,Bill Weedles,
1675,the Wizard Fox,
1675,the Wizard Fox,
1675,the little axe,
1675,the little axe,
1675,your,
1676,the sailor,
1678,our bodies,
1679,Trot,
1680,Trot,
1680,Trot,
1682,he,
1682,the pincers,
1683,you,
1683,Bill Weedles,
1683,Bill Weedles,
1684,This magic tool,
1684,he,
1687,It,
1688,Trot,
1689,the Wizard Fox,
1689,the Wizard Fox,
1690,I,
1690,I,
1691,Trot,
1691,we,
1691,we,
1692,Royal Ozma,
1694,Dorothy the Lamb,
1694,none of you in the Emerald City,
1695,Dorothy the Lamb,
1695,Dorothy the Lamb,
1696,you,
1697,she,
1698,you,
1698,you,
1699,you,
1699,you,
1699,thinking,
1701,Dorothy the Lamb,
1701,the Lamb,
1702,Dorothy the Lamb,
1703,Wizard Fox,
1703,Wizard Fox,
1704,Wizard Fox,
1704,the Magic Word,
1705,Dorothy the Lamb,
1706,Wizard Fox,
1707,you,
1708,you,
1709,you,
1709,Bill Weedles,
1710,Bill Weedles,
1711,Trot,
1714,the sailor - man,
1715,the Wizard Fox,
1715,the Wizard Fox,
1716,the Wizard Fox,
1717,Dorothy the Lamb,
1718,I,
1718,I,
1720,I,
1720,I,
1721,the raft,
1721,both Dorothy the Lamb and I,
1721,the little man,
1722,"the Cowardly Lion , who was half asleep and did not know what had happened on the Magic Isle",
1722,the Cowardly Lion,
1724,the Hungry Tiger,
1725,the Hungry Tiger,
1725,the Cowardly Lion,
1725,"the Cowardly Lion , who was half asleep and did not know what had happened on the Magic Isle",
1726,Dorothy the Lamb,
1727,the Hungry Tiger,
1727,our,
1729,Dorothy the Lamb,
1730,the Hungry Tiger,
1731,Dorothy the Lamb,
1732,a small voice,
1734,the other bee,
1735,her,
1735,the Wizard Fox,
1735,"the Wizard Fox , who was close by and had heard the tiny voices",
1735,"the Wizard Fox , who was close by and had heard the tiny voices",
1735,the Wizard Fox,
1735,the tiny voices,
1735,the tiny voices,
1735,the tiny voices,
1736,the Wizard Fox,
1737,you,
1738,the Wizard Fox,
1738,the Wizard Fox,
1738,They,
1739,the Wizard Fox,
1739,nature,
1741,the Lamb,
1741,Trot,
1741,the Wizard Fox,
1741,the Wizard Fox,
1742,The old sailor - man,
1742,The old sailor - man,
1742,The old sailor - man,
1743,Bill Weedles,
1744,Bill Weedles,
1744,Bill Weedles,
1744,Bill Weedles,
1745,Bill Weedles,
1745,Bill Weedles,
1746,the Wizard Fox,
1747,I,
1747,I,
1747,I,
1749,Trot,
1750,I,
1751,I,
1751,I 's wooden leg,
1751,the glass feet of the Glass Cat,
1752,the magic,
1755,Our,
1755,Our 's feet,
1757,I,
1757,the magic,
1757,I,
1757,I,
1757,Dorothy the Lamb,
1758,I,
1760,I,
1761,I,
1761,I,
1761,I,
1761,I,
1762,Trot,
1762,I,
1762,I,
1763,I,
1763,I,
1763,I,
1763,the Wizard Fox,
1764,the Wizard Fox,
1764,the Wizard Fox,
1764,the Wizard Fox,
1765,I,
1765,I,
1765,I,
1765,I,
1765,I,
1766,the sailor - man,
1766,the sailor - man,
1766,the sailor - man,
1766,the sailor - man,
1767,They,
1767,the sailor - man,
1767,the sailor - man,
1767,the sailor - man,
1768,the sailor - man,
1768,the sailor - man,
1769,The removal,
1769,Cap'n Bill Weedles,
1770,the sailor,
1770,seven different varieties of flowers,
1771,I,
1771,the Magician,
1771,the Magician who put the plant on the island,
1771,any one,
1771,I.,
1771,the Magician,
1771,the Magician who put it on the island,
1771,only men,
1771,any man,
1771,who,
1771,the Wizard Fox,
1772,Trot,
1772,no one,
1772,no one,
1773,Bill Weedles,
1773,Bill Weedles,
1773,Royal Ozma,
1773,Bill Weedles,
1773,Bill Weedles,
1774,It,
1774,Dorothy the Lamb,
1774,Dorothy the Lamb,
1775,It,
1775,Trot,
1777,I,
1777,I,
1777,I,
1779,I,
1779,I,
1779,I,
1779,the Wizard Fox,
1780,Trot,
1780,Trot,
1780,Royal Ozma,
1781,the Wizard Fox,
1781,we,
1782,we,
1783,Bill Weedles,
1784,the sailor - man,
1785,I,
1785,I,
1786,we,
1787,Dorothy the Lamb,
1788,I,
1788,we,
1788,we,
1788,I.,
1788,Trot,
1789,I,
1789,I.,
1789,I,
1790,I,
1790,I,
1790,I,
1790,I,
1791,the Wizard Fox,
1791,the Wizard Fox,
1791,a tiny,
1791,a tiny,
1792,a tiny,
1792,a tiny,
1792,a tiny saw that shone like silver,
1792,those,
1793,It,
1793,the board,
1794,That,
1795,Bill Weedles,
1796,Bill Weedles,
1796,Bill Weedles,
1796,Bill Weedles,
1796,Magic,
1796,Bill Weedles,
1798,They,
1798,Bill Weedles,
1799,Bill Weedles,
1799,Bill Weedles,
1799,Bill Weedles,
1800,Trot and Dorothy the Lamb,
1800,Dorothy the Lamb,
1801,this arrangement,
1801,"the Wizard Fox , as well as the sailor",
1801,the Glass Cat,
1801,to get to the Emerald City,
1802,the procession,
1802,the Glass Cat,
1803,the Glass Cat,
1803,the Glass Cat,
1804,pull,
1804,the monkeys,
1804,the monkeys 's screams,
1805,Trot and Dorothy the Lamb,
1805,Trot and Dorothy the Lamb,
1805,Trot and Dorothy the Lamb,
1805,the Glass Cat,
1805,the monkeys,
1806,the monkeys,
1806,the monkeys,
1806,the Glass Cat,
1807,the party,
1807,the party,
1807,the party,
1808,his,
1809,The middle tent,
1811,all that was needful for the comfort,
1811,all that was needful for the comfort of his comrades,
1811,his,
1811,his,
1812,their,
1812,their,
1812,their,
1813,by the screams of the monkeys,
1813,the Hungry Tiger,
1814,by the uproar,
1814,the Hungry Tiger,
1815,the Hungry Tiger,
1815,the Hungry Tiger,
1815,the Hungry Tiger,
1816,the Hungry Tiger,
1816,the claws of the Hungry Tiger,
1816,the claws of the Hungry Tiger,
1817,the Hungry Tiger,
1817,the monkeys,
1817,bent,
1817,the monkeys,
1818,They,
1818,They,
1819,They,
1820,the Glass Cat,
1820,the Glass Cat,
1821,They,
1821,They,
1822,They,
1823,They,
1823,They,
1823,They,
1823,They,
1823,the Glass Cat,
1823,the Glass Cat,
1824,no one,
1825,they,
1827,the Wizard Fox,
1827,the Wizard Fox,
1827,it,
1829,Bill Weedles,
1829,Bill Weedles,
1829,the Wizard Fox,
1830,the Wizard Fox,
1831,the Glass Cat,
1831,the Wizard Fox,
1831,the Wizard Fox,
1832,the Oz people,
1832,the Glass Cat,
1832,the Glass Cat,
1833,the Glass Cat,
1833,the Glass Cat,
1833,the Wizard Fox,
1833,the Wizard Fox,
1833,the Wizard Fox,
1833,the Lamb,
1833,the Lamb,
1834,she,
1834,she,
1834,you,
1834,those monkeys,
1836,she,
1836,she,
1836,those monkeys,
1837,you,
1837,she,
1837,she,
1837,you,
1837,she,
1837,them,
1838,you,
1839,Royal Ozma,
1839,"the Scarecrow of Oz , and the Emperor of the Winkies , and Tik - Tok , and the Shaggy Man , and Button - Bright - Bright , and the Patchwork Girl",
1839,Dorothy the Lamb,
1841,the Pink Kitten,
1841,the Pink Kitten,
1841,the Glass Cat,
1841,the Pink Kitten,
1842,with blue mud,
1842,the Pink Kitten,
1843,the Glass Cat,
1843,the Glass Cat,
1843,no one,
1843,no one,
1844,It,
1845,The others,
1845,The others,
1846,I,
1846,I.,
1846,the Wizard Fox,
1847,we,
1847,It,
1848,Dorothy the Lamb,
1849,Dorothy the Lamb,
1849,Dorothy the Lamb,
1849,the Glass Cat,
1849,the Glass Cat,
1850,the Glass Cat,
1852,the party of travelers,
1853,she,
1853,she,
1853,them,
1854,Royal Ozma,
1854,"Professor H. M. Professor H.M. Wogglebug , Professor H.M. Wogglebug ,",
1854,Royal Ozma,
1856,he,
1856,"Professor H. M. Professor H.M. Wogglebug , Professor H.M. Wogglebug ,",
1857,by a scholar,
1857,"One of Tablets of Learning , eaten by a scholar after breakfast ,",
1857,a scholar,
1858,Another tablet eaten after lunch,
1859,Another tablet,
1859,the eater,
1859,still another,
1859,the eater,
1860,"mechanics , home cooking and agriculture",
1861,by Professor Professor H.M.,
1861,"This method , which is patented in the Land of Oz by Professor Professor H.M. Wogglebug ,",
1861,by Professor Professor H.M.,
1861,"This method , which is patented in the Land of Oz by Professor Professor H.M. Wogglebug",
1861,the students,
1861,by study in those Temples of Learning where Tablets of Learning are unknown,
1862,Professor Professor H.M. Wogglebug Professor Professor H.M. Wogglebug,
1862,a Square - Meal Tablet,
1862,"a portion of fried fish , a roast , a salad and a dessert",
1863,The Professor,
1863,The Professor,
1863,the students at his college,
1863,the students at his college,
1863,the students at his college,
1864,the students at his college,
1864,the students at his college,
1865,The Professor,
1865,the Senior Class,
1865,the Senior Class,
1866,Everyone,
1866,a wogglebug,
1866,a fisherman,
1866,a fisherman,
1867,The Professor,
1867,The Professor,
1867,Royal Ozma of Oz,
1868,I,
1868,the girl Ruler,
1868,the girl Ruler,
1868,the girl Ruler,
1868,Bill Weedles,
1868,Bill Weedles,
1868,the golden flower - pot,
1868,the golden flower - pot,
1868,"by anyone except Jellia Jamb Jamb , Royal Ozma 's chief Maid of Honor , and Jellia Jamb Jamb , Royal Ozma 's chief Maid of Honor promised not to tell",
1868,"Jellia Jamb Jamb , Royal Ozma 's chief Maid of Honor",
1868,"Jellia Jamb Jamb , Royal Ozma 's chief Maid of Honor",
1869,the Wizard Fox,
1869,the Wizard Fox,
1871,The Cowardly Lion and the Hungry Tiger,
1871,The Cowardly Lion and the Hungry Tiger,
1871,The Cowardly Lion and the Hungry Tiger,
1871,The Cowardly Lion and the Hungry Tiger,
1871,The Cowardly Lion and the Hungry Tiger,
1872,the girl Ruler,
1872,the girl Ruler,
1872,no one in Trot 's room,
1873,The wonderful plant,
1873,Royal Ozma,
1874,his,
1874,his,
1874,his twelve tiny monkeys,
1874,his,
1874,his,
1875,his,
1875,his,
1875,monkeys,
1875,his twelve tiny monkeys,
1875,his twelve tiny monkeys,
1876,a fairy,
1876,fairies,
1876,fairies,
1877,a fairy,
1878,we,
1878,we,
1878,the fairies,
1878,the fairies,
1879,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1879,by her people,
1880,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1880,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1880,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,"Royal Ozma ,",
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,the,
1881,a charcoal burner,
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,young girls,
1881,young girls,
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,the jewelers and craftsmen,
1881,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1881,word,
1882,"Royal Ozma , the beautiful girl Ruler of the Fairyland of Oz",
1883,the Oz people,
1883,the Oz people,
1883,the Oz people,
1883,she,
1884,one,
1885,she,
1885,she,
1885,she,
1886,Dorothy the Lamb and Trot and Betsy Bobbin and Royal Ozma,
1886,Dorothy the Lamb and Trot and Betsy Bobbin and Royal Ozma,
1886,she,
1888,One,
1888,One,
1889,Royal Ozma 's servants,
1889,all the birds of the air,
1889,all the birds of the air,
1890,the Water of Oblivion,
1890,one,
1890,one,
1890,Royal Ozma 's,
1891,all,
1892,emeralds,
1893,the people of the Emerald City,
1893,the people of the Emerald City 's children,
1893,the people of the Emerald City,
1893,the people of the Emerald City,
1893,the people of the Emerald City,
1893,Royal Ozma,
1894,"the people throughout the Land of Oz , as well as Royal Ozma 's 's most intimate friends and Royal Ozma 's 's royal courtiers",
1894,"the people throughout the Land of Oz , as well as Royal Ozma 's 's most intimate friends and Royal Ozma 's 's royal courtiers",
1895,All the brass bands,
1895,All the brass bands,
1896,Not all the people,
1896,Not all the people,
1896,all,
1901,all her closest friends,
1901,all her closest friends,
1902,she,
1902,"Royal Ozma 's animal friends , whom she never forgot",
1902,she,
1903,by a bank of roses and ferns,
1903,an orchestra hidden by a bank of roses and ferns,
1903,the Royal Ozma,
1903,by the Royal Ozma 's Maids of Honor,
1903,the Royal Ozma,
1904,"by a cheer from all the assembled company , the animals adding the animals 's roars and growls and barks and mewing and cackling to swell the glad tumult",
1904,the animals,
1904,the animals adding the animals 's,
1904,all the assembled company,
1905,the famous Scarecrow,
1905,the famous Scarecrow,
1905,whose happy nature and shrewd wit,
1905,the,
1905,the,
1905,whose happy nature and shrewd wit,
1908,his clockwork,
1908,his,
1908,his,
1909,two kindly old people,
1910,he,
1910,he,
1914,the Little Wizard of Oz,
1914,he,
1914,he,
1916,by the Tin Soldier,
1917,who,
1917,who,
1918,"that interesting personage , Jack Pumpkinhead",
1918,he,
1919,the pumpkins,
1919,the seeds,
1919,he,
1919,he,
1919,by he,
1919,he,
1919,he,
1920,You,
1920,the company at Ozma 's banquet table 's presence,
1921,Royal Ozma 's,
1921,the company at Ozma 's banquet table,
1921,the gorgeous Magic Flower,
1921,the mammoth blossoms,
1921,the mammoth blossoms that quickly succeeded one another on the gorgeous Magic Flower,
1921,the mammoth blossoms that quickly succeeded one another on the gorgeous Magic Flower,
1921,the mammoth blossoms,
1922,Royal Ozma 's,
1922,Royal Ozma 's,
1922,Royal Ozma 's,
1922,the company at Ozma 's banquet table,
1922,Royal Ozma 's,
1922,Royal Ozma 's,
1923,the sweet and lovely Ruler,
1923,"several of whom , such as the Scarecrow of Oz , the Emperor of the Winkies , the Patchwork Girl , Tik - Tok , Jack Pumpkinhead and the Tin Soldier",
1923,"several of whom , such as the Scarecrow of Oz , the Emperor of the Winkies , the Patchwork Girl , Tik - Tok , Jack Pumpkinhead and the Tin Soldier",
1923,"several of whom , such as the Scarecrow of Oz , the Emperor of the Winkies , the Patchwork Girl , Tik - Tok , Jack Pumpkinhead and the Tin Soldier",
1923,the guests,
1925,All of these,
1925,each,
1926,four servants,
1926,four servants,
1927,raised candy letters,
1928,"the sweet and lovely Ruler , greatly delighted",
1928,Dorothy the Lamb 's,
1928,the sweet and lovely Ruler,
1928,each of us,
1929,Jellia Jamb,
1929,Royal Ozma,
1929,Royal Ozma,
1930,there,
1930,twelve monkeys,
1932,twelve monkeys,
1932,twelve monkeys,
