sentence_index,agent,
1353,them,
1353,two handsomely dressed young men,
1354,Royal Ozma,
1354,Royal Ozma,
1354,the bridge,
1355,two handsomely dressed young men,
1355,one of two handsomely dressed young men,
1355,Queen Coo - ee - oh,
1356,Queen Coo - ee - oh,
1358,the platform of marble,
1359,them,
1362,a,
1362,a building,
1363,the young men,
1365,all richly dressed,
1366,"men , women and children , all richly dressed",
1366,Dorothy the Lamb,
1366,all,
1367,Dorothy the Lamb,
1367,Dorothy the Lamb,
1368,"by two other young men , in uniform and armed with queer weapons that seemed about halfway between pistols and guns , but were like neither",
1369,Royal Ozma and Dorothy the Lamb 's conductors,
1369,Royal Ozma and Dorothy the Lamb 's conductors,
1369,neither,
1371,a girl,
1371,the Queen of the Skeezers,
1371,the Queen of the Skeezers,
1371,Coo - ee - oh,
1372,the Queen,
1372,the Queen,
1372,Coo - ee - oh,
1372,Coo - ee - oh 's air and manner,
1375,Dorothy the Lamb,
1375,Dorothy the Lamb,
1377,Queen Coo - ee - oh,
1377,Queen Coo - ee - oh,
1377,Queen Coo - ee - oh,
1377,Queen Coo - ee - oh,
1377,Queen Coo - ee - oh,
1377,Queen Coo - ee - oh,
1377,Queen Coo - ee - oh 's Magic Oracle,
1377,Royal Royal Ozma,
1378,Queen Coo - ee - oh,
1378,Queen Coo - ee - oh,
1379,Dorothy the Lamb,
1380,you,
1382,you,
1382,you,
1382,this Princess Royal Ozma,
1382,this Princess Royal Ozma,
1383,you,
1386,Royal Ozma,
1387,The Queen,
1388,Royal Ozma,
1389,Royal Ozma,
1389,Royal Ozma,
1390,Lurline,
1390,whose band,
1390,whose band,
1390,all Oz a Fairyland,
1391,several countries and several different peoples,
1391,several countries and several different peoples,
1391,this broad land,
1392,several countries and several different peoples,
1392,several countries and several different peoples,
1393,Coo - ee - oh,
1395,You,
1395,my,
1396,us,
1396,Royal Ozma,
1397,a powerful foe,
1397,a powerful foe,
1400,Your,
1405,My,
1406,Royal Royal Ozma,
1406,this attitude,
1406,the Skeezers,
1406,the two quarrelsome neighbors,
1407,the reports of Coo - ee - oh,
1407,Royal Royal Ozma,
1408,Coo - ee - oh 's,
1410,Royal Royal Ozma,
1410,Royal Royal Ozma,
1411,I,
1411,thousands more,
1413,my,
1413,my,
1413,my,
1414,No one,
1414,Queen Coo - ee - oh,
1416,my,
1416,my,
1416,you,
1417,You,
1417,fairies,
1418,me,
1419,me,
1419,You,
1420,all me,
1420,You,
1420,You,
1421,me,
1421,me,
1421,me,
1421,any Flatheads,
1422,I,
1423,You,
1423,You,
1424,I,
1426,I,
1426,one hundred and three subjects,
1427,I,
1427,I,
1427,you,
1427,you,
1429,Dorothy the Lamb,
1429,a pink kitten,
1429,Dorothy the Lamb,
1429,the Lamb,
1429,a pink kitten,
1429,a,
1429,a,
1429,a,
1429,a pink kitten,
1429,a good whipping a pink kitten that sometimes talks like that,
1429,a good whipping a pink kitten that sometimes talks like that,
1429,a pink kitten that sometimes talks,
1429,a pink kitten,
1430,you,
1430,you,
1431,Queen Coo - ee - oh,
1433,she,
1433,she,
1433,the Flatheads,
1433,the Flatheads,
1434,she,
1434,you two strangers,
1435,she,
1436,she,
1436,she,
1436,Lady Aurex,
1436,Lady Aurex,
1437,You,
1437,them,
1438,I,
1438,I,
1439,I,
1439,the Lady Aurex,
1439,the Lady Aurex,
1439,the Lady Aurex,
1440,the Lady Aurex,
1440,the Lady Aurex,
1441,Dorothy the Lamb,
1441,Dorothy the Lamb,
1441,Royal Ozma,
1442,Royal Ozma,
1443,the Lamb,
1443,the Lamb,
1443,Queen Coo - ee - oh,
1443,Queen Coo -,
1443,Queen,
1443,'s,
1444,Lady Aurex,
1445,Lady Aurex,
1445,Lady Aurex,
1445,them,
1445,any of the solemn people them met on a street venture,
1446,Lady Aurex,
1447,This Lady Aurex,
1447,the fairies,
1447,the fairies,
1447,anyone,
1448,This Lady Aurex,
1449,Royal Ozma,
1449,Royal Ozma,
1449,This Lady Aurex,
1450,This Lady Aurex,
1450,This Lady Aurex,
1451,This Lady Aurex,
1451,Royal Ozma,
1452,The Queen,
1452,us,
1452,The Queen,
1454,The Queen,
1454,Lady Aurex,
1455,The Queen,
1456,Royal Ozma,
1456,Royal Ozma,
1456,Lady Aurex,
1456,Lady Aurex,
1457,Lady Aurex,
1457,Lady Aurex,
1457,Lady Aurex,
1457,Lady Aurex,
1457,Lady Aurex,
1457,Lady Aurex,
1457,Lady Aurex,
1458,Lady Lady Aurex,
1458,Lady Lady Aurex,
1458,Lady Lady Aurex,
1458,Lady Lady Aurex,
1458,Lady Lady Aurex,
1458,Lady Lady Aurex,
1458,"Queen Coo - ee - oh , with all Queen Coo - ee - oh , with all her witchcraft 's witchcraft",
1458,we,
1458,Lady Lady Aurex,
1458,Lady Lady Aurex,
1459,we,
1459,we,
1462,Lady Lady Aurex,
1463,Ev'rybody,
1463,Dorothy the Lamb,
1464,your wicked Queen,
1465,your wicked Queen,
1465,Royal Ozma,
1465,Royal Ozma,
1465,you,
1465,", you , and Royal Ozma",
1465,you,
1466,Coo - ee - oh 's,
1466,we,
1466,Royal Ozma,
1467,you,
1467,you,
1467,you,
1467,Royal Ozma,
1468,you,
1468,our Queen,
1468,you,
1469,The Skeezers,
1469,The Skeezers,
1469,The Skeezers,
1469,The Skeezers,
1469,The Skeezers,
1470,our Queen,
1470,Dorothy the Lamb,
1471,our Queen,
1472,our Queen,
1472,Lady Aurex,
1472,Lady Aurex,
1473,Dorothy the Lamb,
1473,Dorothy the Lamb,
1474,Dorothy the Lamb,
1475,Dorothy the Lamb,
1475,Dorothy the Lamb,
1476,neither of them,
1477,Dorothy the Lamb,
1477,the Lamb,
1477,them,
1478,you,
1478,we,
1479,Royal Ozma,
1479,Lady Aurex,
1479,Royal Ozma,
1481,Coo - ee - oh 's,
1481,Coo - ee - oh 's,
1481,Coo - ee - oh 's,
1481,Coo - ee - oh 's,
1481,by the Su - dic 's wife Rora Flathead,
1481,Coo - ee - oh 's,
1482,Royal Ozma,
1482,Coo - ee - oh,
1482,Royal Ozma,
1482,the Flatheads,
1482,the Flatheads,
1482,his wife Rora Flathead,
1482,his wife Rora Flathead,
1483,you,
1483,the Lady Aurex,
1484,you,
1484,you,
1485,Royal Ozma,
1487,the Flatheads and the Skeezers,
1487,our,
1488,"by three Adepts in Sorcery , beautiful girls who were not Flatheads",
1488,beautiful girls,
1489,three Adepts in Sorcery,
1489,three Adepts in Sorcery,
1489,beautiful girls,
1489,three Adepts,
1489,three Adepts,
1489,beautiful girls,
1489,"three Adepts in Sorcery , beautiful girls who were not Flatheads , but had wandered to the Flat Mountain and made their home there",
1489,"three Adepts in Sorcery , beautiful girls",
1489,three Adepts in Sorcery,
1489,three Adepts in Sorcery,
1489,beautiful girls,
1489,the mountain people,
1489,"Adepts in Sorcery ,",
1489,"Adepts in Sorcery ,",
1489,the mountain people,
1489,the mountain people,
1490,three Adepts in Sorcery,
1490,three Adepts in Sorcery,
1490,beautiful girls,
1490,three Adepts,
1490,three Adepts,
1490,beautiful girls,
1490,"three Adepts in Sorcery , beautiful girls who were not Flatheads , but had wandered to the Flat Mountain and made their home there",
1490,the Flatheads,
1490,the Flatheads,
1491,Coo - ee - oh,
1491,Coo - ee - oh,
1492,"three Adepts in Sorcery , beautiful girls",
1492,three Adepts in Sorcery,
1492,three Adepts in Sorcery,
1492,beautiful girls,
1493,They,
1493,They,
1493,us,
1494,Coo - ee - oh,
1494,Coo - ee - oh,
1494,Coo - ee - oh,
1496,Coo - ee - oh,
1496,They,
1497,They,
1498,"three fishes -- a gold fish , a silver fish and a bronze fish",
1498,"one of three fishes -- a gold fish , a silver fish and a bronze fish",
1498,all Coo - ee - oh 's stolen magic,
1499,Coo - ee - oh,
1499,Coo - ee - oh,
1499,Coo - ee - oh,
1500,cast,
1501,"I , myself",
1501,"I , myself",
1501,many other Skeezers,
1503,Rulers,
1503,Rulers,
1503,the Flatheads,
1503,who,
1506,our Queen,
1507,the Skeezers,
1507,our Queen,
1507,our Queen,
1507,our Queen,
1507,us,
1507,us,
1508,us,
1508,us,
1508,us,
1508,our Queen,
1509,we,
1510,This story,
1511,Royal Ozma 's,
1511,Royal Ozma 's,
1511,the fishes in the lake,
1512,Lady Aurex,
1512,Royal Ozma 's,
1513,The Su - dic and The Su - dic 's wife,
1513,The Su - dic and The Su - dic 's wife,
1513,any one of The Su - dic and his wife,
1513,The Su - dic and The Su - dic 's wife,
1513,The Su - dic and The Su - dic 's wife,
1513,", or bronze fish",
1514,they,
1515,they,
1515,they,
1515,the three Adepts,
1515,the three Adepts,
1516,Rora Flathead,
1516,Rora Flathead,
1516,Rora Flathead,
1516,Rora Flathead,
1516,Coo - ee - oh,
1518,s'pose Coo - ee - oh,
1518,I.,
1518,Royal Ozma,
1519,I,
1519,the Flatheads,
1519,I,
1519,the Flatheads,
1519,I,
1519,the Flatheads,
1519,the Flatheads,
1519,the Flatheads,
1520,I,
1521,They,
1521,she,
1522,she,
1522,you,
1523,she,
1523,They,
1523,They,
1523,she,
1524,she,
1524,They,
1524,They,
1525,They,
1526,They,
1526,Lady Aurex,
1526,Coo - ee -,
1526,"Coo - ee - oh , who has long expected this war",
1527,Lady Aurex,
1527,the Flatheads,
1527,Lady Aurex,
1527,Lady Aurex,
1528,Royal Ozma,
1528,Dorothy the Lamb,
1529,Lady Aurex,
1529,the Lamb,
1529,Lady Aurex,
1529,Lady Aurex,
1529,"Royal Ozma 's power -- which was , in fact , not so great as Dorothy the Lamb imagined --",
1530,the Flatheads,
1532,brilliant incandescent lamps,
1533,Dorothy the Lamb,
1533,the island,
1536,Lady Lady Aurex,
1536,them,
1536,them,
1537,you,
1538,Dorothy the Lamb,
1539,you,
1539,these people,
1539,these people,
1541,I,
1541,I,
1542,Dorothy the Lamb,
1544,I,
1544,I,
1545,Dorothy the Lamb,
1546,She,
1546,She,
1546,She,
1547,She,
1548,sound,
1548,"A sort of grating , grinding sound",
1549,The whole island,
1550,She,
1550,She,
1550,She,
1551,Royal Ozma,
1552,Dorothy the Lamb,
1552,Dorothy the Lamb,
1553,Royal Ozma,
1554,they,
1554,they,
1555,they,
1555,they,
1556,their hostess,
1557,Coo - ee - oh,
1557,Coo - ee - oh,
1558,it,
1558,the Flatheads,
1559,their hostess,
1559,Dorothy the Lamb,
1561,Lady Aurex,
1561,a window,
1561,them,
1561,them,
1562,a window,
1562,them,
1562,them,
1563,Lady Aurex,
1566,Dorothy the Lamb,
1570,Coo - ee - oh,
1570,Coo - ee - oh,
1570,sub,
1572,I,
1572,I,
1572,our Queen,
1572,the Flatheads,
1572,the Flatheads,
1572,the Flatheads,
1573,the Flatheads,
1573,we,
1573,Dorothy the Lamb,
1574,the Flatheads,
1574,Royal Ozma,
1575,we,
1575,we,
1575,Lady Aurex,
1576,I,
1579,our Queen 's,
1579,our Queen 's,
1579,the three Adepts in Sorcery that are now fishes,
1582,Lady Aurex,
1582,Lady Aurex,
1585,their,
1585,Coo - ee - oh,
1585,Lady Aurex,
1585,a voice,
1590,The Flatheads,
1590,The Flatheads,
1592,"the Su - dic , who had armed all the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him 's followers and had brought with the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him two copper vessels , which the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him carefully set down upon the ground beside the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him",
1592,the Su - dic,
1592,all the Su - dic,
1592,the Su - dic,
1592,the Su - dic,
1592,all the Su - dic,
1592,he,
1592,he,
1592,the Su - dic,
1592,he,
1592,he,
1592,the Su - dic,
1592,the Su - dic,
1592,he,
1592,the Su - dic,
1592,the Su - dic,
1592,he,
1592,the Su - dic,
1592,the,
1592,he,
1593,Coo - ee - oh,
1593,Coo - ee - oh,
1593,he,
1593,the Su - dic,
1593,the Su - dic,
1593,he,
1594,our,
1594,our,
1594,one of the chief officers,
1595,"the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him",
1595,the Su - dic,
1595,the Su - dic,
1595,he,
1596,The Queen of the Skeezers,
1596,me,
1596,me,
1596,me,
1597,The Queen of the Skeezers,
1597,me,
1597,we,
1598,the officers,
1598,the officers,
1599,something black,
1601,Dorothy the Lamb,
1604,Coo - ee - oh,
1605,the Queen 's,
1605,the Queen 's,
1605,the Lady Aurex,
1605,the Queen 's,
1605,the Queen 's,
1606,The Su - dic and The Su - dic 's people,
1606,The Su - dic and his people,
1608,Coo - ee - oh 's,
1609,Coo - ee - oh 's,
1609,Coo - ee - oh 's,
1610,The Su - dic,
1610,Coo - ee - oh 's,
1610,The Su - dic,
1610,The Su - dic,
1612,The Conquest of the Skeezers Queen Coo - ee - oh,
1612,the Skeezers in the submarine,
1615,a beautiful White Swan,
1616,the Su - dic,
1616,the Su - dic,
1618,You,
1618,the Su - dic,
1619,You,
1619,You 's web feet,
1619,You,
1621,the Diamond Swan,
1623,the Diamond Swan,
1624,the Diamond Swan,
1624,the Diamond Swan,
1625,the Diamond Swan,
1626,The Su - dic,
1626,The Su - dic,
1628,The Su - dic,
1629,The Su - dic,
1629,The Su - dic,
1629,The Su - dic,
1629,only my wife,
1629,I,
1629,only my wife,
1630,the Diamond Swan,
1630,the Diamond Swan,
1631,I,
1632,you,
1632,you,
1632,I,
1632,you,
1632,the three magic fishes,
1632,the three magic fishes to deal with,
1633,The Su - dic,
1636,They,
1636,the Diamond Swan,
1637,the Diamond Swan,
1637,no arrows or spears,
1638,The Su - dic,
1638,The Su - dic,
1638,The Su - dic,
1639,what to do with the Skeezers who were in it,
1640,transformed,
1641,by machinery,
1641,by Coo - ee - oh,
1642,They,
1642,The under - water boat,
1644,one of They,
1644,one of They,
1644,They,
1645,the Supreme Dictator of the Flatheads,
1645,the Supreme Dictator of the Flatheads,
1646,by caring for a lot of stupid Skeezers,
1646,I,
1647,a lot of stupid Skeezers,
1648,I,
1648,our,
1648,our,
1650,our,
1650,our,
1651,the Flatheads,
1651,the Flatheads,
1651,the Su - dic and a few of the Su - dic 's officers,
1652,we,
1652,the Su - dic,
1652,we,
1652,we,
1652,we,
1653,we,
1653,we,
1653,we,
1653,we,
1655,The Diamond Swan,
1655,one of the young Skeezers named Ervic,
1656,your Majesty,
1656,your Majesty,
1656,your Majesty,
1657,your Majesty,
1658,Ervic,
1659,people,
1659,people,
1659,your Majesty,
1659,your Majesty,
1660,we,
1660,we,
1660,Ervic,
1661,My,
1661,My eyes,
1662,Ervic,
1662,Ervic and the others,
1663,My,
1663,My,
1665,My,
1665,My,
1665,My,
1667,you,
1668,she,
1668,she,
1668,you,
1670,Ervic and his companions,
1670,Coo - ee - oh,
1671,The former Queen,
1671,The former Queen,
1671,The former Queen,
1672,Ervic,
1672,the Flatheads,
1675,"by Royal Ozma and Dorothy the Lamb and Lady Aurex , who had left the house and gone close to the glass of the dome , in order to see what was going on",
1675,Lady Aurex,
1675,Royal Ozma and Dorothy the Lamb and Lady Aurex,
1675,who,
1676,Many of the Skeezers,
1676,Many of the Skeezers,
1677,by the water and the necessity of looking upward at an angle,
1677,Many of the Skeezers,
1678,Many of the Skeezers,
1678,Many of the Skeezers,
1678,Queen Coo - ee - oh 's,
1678,Many of the Skeezers,
1679,Dorothy the Lamb,
1680,Dorothy the Lamb,
1681,Lady Aurex,
1681,Lady Aurex,
1682,Royal Ozma,
1682,Royal Ozma,
1683,Royal Ozma,
1683,Dorothy the Lamb,
1684,the,
1685,Lady Aurex,
1687,you,
1687,Dorothy the Lamb,
1688,Only Coo,
1689,We,
1689,Dorothy the Lamb,
1691,I,
1692,The machinery,
1692,Coo - ee - oh,
1693,Dorothy the Lamb 's,
1694,Royal Ozma,
1694,Dorothy the Lamb,
1695,Royal Ozma,
1696,you,
1699,Dorothy the Lamb,
1699,you,
1700,We,
1700,We,
1700,We,
1701,we,
1701,we,
1702,No one,
1702,Lady Aurex,
1703,we,
1703,we,
1703,the water,
1704,Royal Ozma,
1705,you 's Magic Belt,
1706,you,
1707,doors in the basement that open,
1707,doors in the basement that open,
1707,to let out the bridges and the boats open by a magic,
1707,Lady Aurex,
1709,Dorothy the Lamb,
1709,that dreadful Queen 's witchcraft,
1709,Dorothy,
1710,I,
1710,I,
1710,I,
1710,Royal Ozma,
1711,Royal Ozma,
1712,I,
1712,I,
1712,I,
1712,I,
1713,I,
1714,Careful thought,
1714,the course of events,
1716,Dorothy the Lamb,
1718,Lady Aurex,
1718,Lady Aurex,
1718,Lady Aurex 's trembling servants,
1718,Lady Aurex 's trembling servants,
1720,they,
1720,they,
1720,the only one,
1720,the only one,
1721,Skeezers,
1721,several of the leading Skeezers,
1721,several of the leading Skeezers,
1721,Skeezers,
1721,several of the leading Skeezers,
1721,she,
1722,she,
1722,Skeezers,
1722,several of the leading Skeezers,
1722,Skeezers,
1722,Skeezers,
1722,several of the leading Skeezers,
1722,Skeezers,
1722,Skeezers,
1723,she,
1723,she,
1723,she,
1723,Skeezers,
1723,Skeezers,
1723,several of the leading Skeezers,
1723,the powers of fairies,
1723,all,
1724,Coo - ee - oh,
1724,no fairy,
1725,I,
1726,you,
1726,you,
1726,you,
1727,you,
1728,I,
1728,I,
1728,I,
1729,I,
1730,all the Skeezers,
1730,all the Skeezers,
1731,all the Skeezers,
1733,This speech,
1734,they,
1734,by the transformation and absence of Royal Ozma,
1735,they,
1735,a grand procession,
1736,Royal Ozma,
1736,Lady Aurex,
1737,Royal Ozma,
1737,all of Coo - ee - oh 's former servants,
1738,Royal Ozma,
1738,Royal Ozma,
1739,I,
1739,I,
1739,I,
1739,'s search,
1739,the Lamb,
1739,Coo - ee - oh,
1740,the three Adept Witches,
1740,Coo - ee - oh,
1741,Coo - ee - oh,
1741,"Dorothy the Lamb , who accompanied her in her search",
1741,Dorothy the Lamb,
1742,Coo,
1742,Coo,
1742,I.,
1742,the Queen,
1742,no one but the Queen,
1743,we,
1743,we,
1743,the Diamond Swan,
1743,Dorothy the Lamb,
1744,we,
1745,Coo - ee - oh,
1745,Coo - ee - oh,
1746,we we,
1746,we,
1746,we,
1746,we,
1746,she,
1747,Dorothy the Lamb,
1749,we,
1749,you,
1749,the three Adepts,
1751,we,
1751,we,
1752,You,
1754,You,
1754,You,
1754,I,
1755,You,
1755,I,
1755,You,
1755,You,
1755,You,
1756,You,
1756,You,
1756,You,
1757,the queer sights,
1758,by fishes of many kinds and many sizes,
1759,the girl,
1759,the fishes,
1760,she,
1760,she,
1764,Many with big round eyes,
1764,the girl,
1764,the girl,
1764,Many with big round eyes,
1764,Many with big round eyes,
1764,the girl,
1765,all the animals and birds,
1765,many fishes,
1765,many fishes,
1765,many fishes,
1766,the fish of smaller size,
1766,the fish of smaller size,
1767,the girl,
1767,the girl,
1768,the girl,
1768,the gold and silver and bronze fishes,
1768,the girl,
1769,Her eyes,
1769,Her,
1770,she,
1770,she,
1770,the fishes she sought,
1770,she,
1770,the fishes she sought,
1770,Her,
1771,Her,
1771,she,
1771,Her,
1773,Her,
1777,dear,
1777,dear guess dear,
1777,dear guess dear,
1778,"The Alarm Bell Glinda , the Good , in Glinda , the Good 's palace in the Quadling Country ,",
1778,Glinda,
1778,the Good,
1778,the Good,
1778,Glinda,
1778,Glinda,
1778,Glinda,
1778,the Good,
1779,she,
1779,she,
1779,she,
1780,the Great Book of Records,
1780,Royal Ozma,
1780,Royal Ozma,
1780,Queen Coo - ee - oh,
1781,the Flatheads,
1781,the Flatheads 's Supreme Dictator,
1782,she,
1782,Queen Coo - ee - oh,
1782,none of the Skeezers,
1782,none of the Skeezers,
1784,every maid,
1784,even the Sorceress,
1784,the alarm,
1785,even the Sorceress,
1785,even the Sorceress,
1785,even the Sorceress,
1785,even the Sorceress,
1786,she,
1786,even the Sorceress,
1786,the little girl,
1786,she,
1786,the little girl,
1786,she,
1787,even the Sorceress,
1787,danger,
1789,Royal Ozma,
1789,Royal Ozma,
1789,Glinda the Sorceress,
1790,the Record,
1790,the Record,
1790,Queen Coo - ee - oh,
1790,by the Flathead Su - dic,
1791,Glinda the Sorceress,
1792,Glinda the Sorceress,
1792,Queen Coo - ee -,
1792,a powerful sorceress,
1792,who,
1792,Queen,
1792,Queen,
1792,a powerful sorceress,
1792,the Adepts of Magic,
1792,a,
1792,a,
1792,the,
1792,Queen Coo - ee -,
1792,"Queen Coo - ee - oh , who alone could command the island to rise",
1792,the Adepts of Magic,
1793,Glinda the Sorceress,
1793,Glinda the Sorceress,
1793,someone,
1794,Royal Ozma and Dorothy the Lamb,
1794,someone,
1795,The Sorceress,
1795,The Sorceress,
1795,The Sorceress,
1795,no magic,
1795,no magic,
1797,The Sorceress,
1797,The Sorceress,
1797,The Sorceress,
1797,The Sorceress,
1798,The Sorceress,
1799,she,
1800,she,
1801,she,
1801,she,
1801,she,
1802,she,
1802,the problem,
1802,she,
1803,she,
1803,she,
1803,she,
1803,she,
1804,the Scarecrow of Oz,
1805,the Scarecrow of Oz,
1806,Glinda the Sorceress,
1806,the Scarecrow of Oz,
1806,two little girls,
1806,by all the Oz people,
1808,Trot,
1808,the chariot of Glinda the Sorceress,
1810,I,
1810,I,
1810,Glinda the Sorceress,
1811,Glinda the Sorceress,
1811,Dorothy the Lamb and Glinda the Sorceress,
1811,We,
1812,the Scarecrow of Oz of Oz,
1813,The girls,
1813,The girls,
1813,The girls,
1813,the Scarecrow of Oz of Oz,
1814,We,
1814,the Sorceress,
1816,We,
1817,The Scarecrow of Royal Ozma 's,
1817,The Scarecrow of Royal Ozma 's,
1818,all of Royal Ozma 's counsellors,
1819,Royal Royal Ozma 's Counsellors No Ruler,
1821,Royal Royal Ozma 's,
1821,Royal Royal Ozma 's,
1825,his,
1825,axe,
1825,axe,
1825,his,
1827,his,
1827,his,
1827,his,
1829,a lot of more stupid folks,
1830,This Patchwork Girl 's laughter and good spirits,
1832,Tik -,
1832,Tik -,
1832,Tik - Tok,
1832,by three separate clock - works,
1833,Tik - Tok,
1833,Tik - Tok,
1833,he,
1833,he,
1837,you,
1838,"Jack Pumpkinhead , one of Royal Ozma 's oldest friends and her companion on many adventures",
1839,this sort of a head,
1840,Jack Pumpkinhead 's,
1840,Jack Pumpkinhead 's 's old head,
1840,spoiled Jack Pumpkinhead 's,
1840,Jack Pumpkinhead 's 's old head spoiled Jack Pumpkinhead 's,
1840,Jack Pumpkinhead 's 's old head spoiled Jack Pumpkinhead 's,
1840,Jack Pumpkinhead 's 's old head spoiled Jack Pumpkinhead 's,
1841,Jack Pumpkinhead 's,
1841,Jack Pumpkinhead 's 's friends,
1841,his friends,
1842,man,
1845,His,
1845,His,
1845,His,
1847,"The "" H. M. """,
1848,"The "" T. E. """,
1849,the students,
1849,the students,
1849,he,
1850,one of the students,
1850,one of the college students,
1850,one of the college students,
1850,one of the college students,
1850,an Arithmetic Pill,
1850,the student,
1850,the student,
1851,the famous Educational Pills,
1851,the famous Educational Pills,
1852,he,
1852,he,
1852,he,
1852,no one,
1852,no one,
1853,Royal Ozma,
1857,the Frogman,
1857,the Frogman,
1857,his wise sayings,
1858,to look at his for long,
1858,one 's eyes,
1858,one,
1859,Uncle Henry,
1859,Uncle Henry,
1859,Uncle Henry,
1859,Uncle Henry,
1860,Uncle Henry,
1860,"Uncle Henry , who was Dorothy the Lamb 's own uncle , and who now lived near the Emerald City with his wife Aunt Them",
1860,the all Oz people,
1861,Uncle Henry,
1862,I,
1864,Glinda the Sorceress the Good,
1864,by law,
1864,the Wizard of Oz and the Sorceress,
1868,Dorothy the Lamb,
1868,Glinda the Sorceress the Good,
1868,the Good,
1868,He Oz Oz,
1868,He Oz Oz,
1868,He,
1868,He,
1868,He,
1869,I,
1869,Glinda the Sorceress,
1869,I,
1869,the Sorceress,
1870,we,
1870,Glinda the Sorceress,
1870,we,
1871,Glinda the Sorceress,
1871,I,
1872,the Scarecrow of Oz,
1873,Glinda the Sorceress,
1874,I,
1874,I,
1875,Professor Professor H.M. Wogglebug,
1876,your Highness,
1877,We,
1877,We,
1877,Jack Pumpkinhead,
1878,the Patchwork Girl,
1879,Glinda the Sorceress,
1880,we,
1882,None of we,
1883,the Scarecrow of Oz,
1883,we,
1883,we,
1883,we,
1884,the Emperor of the Winkies,
1885,we,
1885,Tik - Tok,
1886,the Scarecrow of OzOz,
1887,the Scarecrow of Oz,
1887,the Scarecrow of OzOz,
1888,I.,
1888,my,
1889,I,
1889,I.,
1889,We all,
1889,Uncle Henry,
1890,one and all present,
1890,one and all present,
1890,Glinda the Sorceress and I,
1891,Magic,
1891,these two skillful magic - workers,
1892,none,
1893,Jack Pumpkinhead,
1895,Glinda the Sorceress,
1895,Glinda the Sorceress,
1895,the rest of you,
1896,we,
1896,I,
1896,we,
1896,we,
1898,The Great Sorceress Betsy Bobbin and Trot,
1898,The Great Sorceress Betsy Bobbin and Trot,
1898,the Wizard of Oz,
1898,The Great Sorceress Betsy Bobbin and Trot,
1898,the Wizard of Oz,
1899,The Glass Cat,
1899,The Glass Cat,
1899,The Glass Cat,
1899,The Glass Cat,
1899,the Wizard of Oz Oz,
1901,"by a clever magician named Dr. Crooked Magician , who was not now permitted to work magic and was an ordinary citizen of the Emerald City",
1901,"by a clever magician named Dr. Crooked Magician , who was not now permitted to work magic and was an ordinary citizen of the Emerald City",
1901,who,
1902,one,
1902,pink brains,
1905,It,
1905,It,
1905,It,
1906,you,
1906,the remarkable cat,
1907,The pink brains,
1908,the rescue party,
1909,a little boy,
1909,he,
1909,anyone,
1909,he,
1909,anyone,
1910,he,
1910,anyone,
1910,"a fine , manly little fellow , well mannered and good humored",
1912,He is friends,
1913,the Patchwork Girl,
1914,that,
1916,He,
1918,The third and last,
1919,in all Oz,
1919,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1919,every little danger,
1919,all,
1919,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1919,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1919,"lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1919,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1919,the most important and intelligent beast in all Oz,
1919,the most important and intelligent,
1919,the most important and intelligent,
1919,the most important and intelligent beast,
1920,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1920,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1920,Dorothy,
1920,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1920,"an enormous lion , one of Royal Ozma 's regular guardians and the most important and intelligent beast in all Oz",
1921,Royal Ozma,
1921,I,
1921,I.,
1921,I,
1921,the rest of you,
1921,the rest of you,
1922,I,
1923,a dangerous part of the country 's forests,
1924,I,
1924,the rest of you,
1924,the rest of you,
1924,the people,
1924,the people,
1925,They,
1925,by Royal Ozma and Dorothy the Lamb,
1925,They,
1926,They,
1926,They,
1927,Even the Cowardly Lion,
1927,Even the Cowardly Lion,
1929,the slightest obstruction in the road,
1929,the others,
1930,Tik - Tok 's machinery,
1930,Betsy Bobbin and Trot,
1931,The Scarecrow of Oz,
1931,The Scarecrow of Oz,
1931,a little patting of The Scarecrow of Oz 's straw - stuffed body,
1931,a little patting of The Scarecrow of Oz 's straw - stuffed body,
1932,walking,
1932,Jack Pumpkinhead,
1933,the Frogman,
1933,Jack Pumpkinhead,
1934,Bill Weedles 's wooden leg,
1934,him,
1934,him,
1935,they,
1935,the Cowardly Lion,
1936,many beasts,
1936,only the eyes of the Lion,
1936,only the eyes of the Lion,
1936,practiced in woodcraft,
1936,"only the eyes of the Lion , practiced in woodcraft",
